title,url,text,filepath
District Court Forms | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/52/district-court-forms.html,"District Court Forms
Where can I find court approved forms?
The Virginia Judicial System has a number of forms for each court available on the court's form page. You can also access forms by entering the form number or a keyword in the search box on the court's form page, which is located in the upper right hand corner of each page above the navigation column.
District Court
General
Motion to Set Aside Default Judgment (Form #DC-434)
- https://www.vacourts.gov/forms/district/dc434.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc434inst.pdf
Summons to Answer Interrogatories (Form # DC-440)
- https://www.vacourts.gov/forms/district/dc440.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc440inst.pdf
Bill of Particulars (Form # DC-441)
- https://www.vacourts.gov/forms/district/dc441.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc441inst.pdf
Grounds of Defense (Form #DC-442)
- https://www.vacourts.gov/forms/district/dc442.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc442inst.pdf
Itemized List of Damages (Form # DC-443)
- https://www.vacourts.gov/forms/district/dc443.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc443inst.pdf
Attachment Petition (Form #DC-445)
- https://www.vacourts.gov/forms/district/dc445.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc445inst.pdf
Affidavit-Default Judgment Service Members Civil Relief Act (Form # DC-418)
- https://www.vacourts.gov/forms/district/dc418.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc418inst.pdf
Claims for Money
Warrant in Debt—Small Claims Division (Form # DC-402)
- https://www.vacourts.gov/forms/district/dc402.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc402inst.pdf
Warrant in Debt (Form # DC-412)
- https://www.vacourts.gov/forms/district/dc412.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc412inst.pdf
Claims for Property
Warrant in Detinue—Small Claims Division (Form # DC-404)
- https://www.vacourts.gov/forms/district/dc404.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc404inst.pdf
Warrant in Detinue (Civil Claim for Specific Personal Property) (Form # DC-414)
- https://www.vacourts.gov/forms/district/dc414.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc414inst.pdf
Detinue Seizure Petition (Form # DC-415)
- https://www.vacourts.gov/forms/district/dc415.pdf
- https://www.vacourts.gov/forms/district/dc415inst.pdf
Petition and Order for Sale of Property (Form # DC-479)
- https://www.vacourts.gov/forms/district/dc479.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc479inst.pdf
Motion and Order for Release of Vehicle (Form # DC-499)
- https://www.vacourts.gov/forms/district/dc499.pdf
- https://www.vacourts.gov/forms/district/dc499inst.pdf
Service & Notice
Affidavit and Petition for Order of Publication (Form # DC- 435)
- https://www.vacourts.gov/forms/district/dc435.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc435inst.pdf
Notice of Change of Address (Form # DC-437)
- https://www.vacourts.gov/forms/district/dc437.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc437inst.pdf
Affidavit for Service of Process on the Secretary of the Commonwealth (Form # DC-410)
- https://www.vacourts.gov/forms/district/dc410.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc410inst.pdf
Service Other Than By a Virginia Sheriff (Form # DC-411)
- https://www.vacourts.gov/forms/district/dc411.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc411inst.pdf
Certificate of Mailing Posted Service (Form # DC-413)
- https://www.vacourts.gov/forms/district/dc413.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc413inst.pdf
Judgment Debtor / Creditor
Request for Hearing—Exemption Claim (Form # DC-407)
- https://www.vacourts.gov/forms/district/dc407.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc407inst.pdf
Plaintiff’s Bond for Levy or Seizure (Form # DC-447)
- https://www.vacourts.gov/forms/district/dc447.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc447inst.pdf
Defendant’s Bond for Levey or Seizure (Form # DC- 448)
- https://www.vacourts.gov/forms/district/dc448.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc448inst.pdf
Civil Appeal Bond (Form # DC-460)
- https://www.vacourts.gov/forms/district/dc460.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc460inst.pdf
Plaintiff’s Bond-Lien of Mechanic for Repairs (Form # DC-462)
- https://www.vacourts.gov/forms/district/dc462.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc462inst.pdf
Affidavit Concerning Dependent Children and Household Income (Form # DC-449)
- https://www.vacourts.gov/forms/district/dc449.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc449inst.pdf
Suggestion for Summons in Garnishment (Form # DC-450) (Judgment Creditor)
- https://www.vacourts.gov/forms/district/dc450.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc450inst.pdf
Garnishment Summons (Form # DC-451) (Judgment Creditor)
- https://www.vacourts.gov/forms/district/dc451.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc451inst.pdf
Notice of Satisfaction Form (Form # DC-458) (Judgment Creditor)
- https://www.vacourts.gov/forms/district/dc458.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc458inst.pdf
Motion for Judgment to Be Marked Satisfied (Form # DC-459) (Judgment Creditor)
- https://www.vacourts.gov/forms/district/dc459.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc459inst.pdf
Notice to Judgment Debtor- How to Claim Exemptions for Garnishment (Form # DC-454)
- https://www.vacourts.gov/forms/district/dc454.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc454inst.pdf
Garnishee Information Sheet (Form # DC-455) (Judgment Debtor)
- https://www.vacourts.gov/forms/district/dc455.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc455inst.pdf
Garnishee’s Answer (Form # DC-456) (Judgment Debtor)
- https://www.vacourts.gov/forms/district/dc456.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc456inst.pdf
Forthcoming Bond (Form # DC-470) (Judgment Debtor)
- https://www.vacourts.gov/forms/district/dc470.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc470inst.pdf
Miscellaneous
Request for Writ of Eviction in Unlawful Detainer Proceedings (Form # DC-469)
- https://www.vacourts.gov/forms/district/dc469.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc469inst.pdf
Petition to Test for Blood-Borne Pathogens (Form # DC-405)
- https://www.vacourts.gov/forms/district/dc405.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc405inst.pdf
Petition to Require Blood Test (Form # DC-406)
- https://www.vacourts.gov/forms/district/dc406.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc406inst.pdf",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/52/district-court-forms.html
"""What to Do When You Can't Afford an Attorney"" | Virginia Judicial System Court Self-Help",https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/31/what-do-when-you-cant-afford-attorney.html,"""What to Do When You Can't Afford an Attorney""
The Virginia State Bar Special Committee on Access to Legal Services is pleased to offer access to a recording of the free public information webinar ""What to Do When You Can't Afford an Attorney"" held on November 29, 2016. (One must register in order to view the recording.) The program covered a variety of free and low cost options for legal assistance, including Legal Aid, Nonprofit Legal Service Organizations, Virginia.freelegalanswers.org and more.
A copy of the slides for this webinar is available here:",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/31/what-do-when-you-cant-afford-attorney.html
Circuit Court - Forms for Civil Actions | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/47/circuit-court-forms-civil-actions.html,"Circuit Court - Forms for Civil Actions
Where can I find court approved forms?
The Virginia Judicial System has a number of forms for each court available on the court's form page. You can also access forms by entering the form number or a keyword in the search box on the court's form page, which is located in the upper right hand corner of each page above the navigation column.
Circuit Court
General
Cover Sheet for Filing All Civil Actions (Form # CC-1416)
- https://www.vacourts.gov/forms/circuit/cc1416.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1416inst.pdf
Notice of Commencement of Action and Request for Waiver of Service of Process (Form # CC-1433)
- https://www.vacourts.gov/forms/circuit/cc1433.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1433inst.pdf
Fees
Petition for Proceeding in Civil Case Without Payment of Fees or Costs (Form # CC-1414)
- https://www.vacourts.gov/forms/circuit/cc1414.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1414inst.pdf
Enforcement
Motion for Civil Show Cause Summons or Capias (Form # CC-1458)
Judgment Lien Docket—Subsequent Entries (Form # CC-1462)
- https://www.vacourts.gov/forms/circuit/cc1462.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1462inst.pdf
Authorization for Release of Judgment Lien (Form # CC-1463)
- https://www.vacourts.gov/forms/circuit/cc1463.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1463inst.pdf
Suggestion for Summons in Garnishment (Form # CC-1485)
- https://www.vacourts.gov/forms/circuit/cc1485.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1485inst.pdf
Service
Acceptance of Service of Process and Waiver of Future Service and Notice (Form # CC-1406)
- https://www.vacourts.gov/forms/circuit/cc1406.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1406inst.pdf
Service Other Than by Virginia Sheriff (Form # CC-1407)
- https://www.vacourts.gov/forms/circuit/cc1407.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1407inst.pdf
Affidavit for Service of Process on the Secretary of the Commonwealth (Form # CC-1418)
- https://www.vacourts.gov/forms/circuit/cc1418.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1418inst.pdf
Property (Debt)
Certificate of Partial Satisfaction (Form # CC-1501)
- https://www.vacourts.gov/forms/circuit/cc1501.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1501inst.pdf
Certificate and Affidavit of Satisfaction (Form # CC-1505)
- https://www.vacourts.gov/forms/circuit/cc1505.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1505inst.pdf
Certificate of Release of Memorandum of LIS Pendens/ Attachment (Form # CC-1510)
Memorandum for Mechanic’s Lien Claimed By General Contractor Under Virginia Code §43-5 (Form # CC-1512)
- https://www.vacourts.gov/forms/circuit/cc1512.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1512inst.pdf
Memorandum for Mechanic’s Lien Claimed By Subcontractor Under Virginia Code §43-7 (Form # CC-1513)
- https://www.vacourts.gov/forms/circuit/cc1513.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1513inst.pdf
Memorandum for Mechanic’s Lien Claimed By Subcontractor Under Virginia Code §43-9 (Form # CC-1514)
- https://www.vacourts.gov/forms/circuit/cc1514.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1514inst.pdf
Certificate of Release of Mechanics Lien (Form # CC-1515)
- https://www.vacourts.gov/forms/circuit/cc1515.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1515inst.pdf
Certificate of Transfer (Form # CC-1520)
Certificate of Extension by Deed of Trust (Form # CC-1525)
Miscellaneous
Affidavit Regarding Manufactured Home (Form # CC-1560)
Virginia Land Records Cover Sheet (Form # CC-1570)
Confession of Judgment/Certification of Clerk (Form # CC-1420)",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/47/circuit-court-forms-civil-actions.html
Statewide Senior Legal Helpline | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/33/statewide-senior-legal-helpline.html,"Statewide Senior Legal Helpline
The Virginia Poverty Law Center is proud to announce the Statewide Senior Legal Helpline is live and running!
(844) 802-5910
This is a toll-free line offering legal assistance and advice for Virginians aged 60 or over. Topics covered by the Senior Legal Helpline include:
- Long term care issues
- Public benefits, such as Medicaid and SSI
- Guardianship and guardianship alternatives
- Age discrimination
- Financial exploitation
- Abuse and neglect
- Some limited consumer issues
The Senior Legal Helpline is made possible through a contract between Virginia Poverty Law Center and the Virginia Department for Aging and Rehabilitative Services. Funding for this contract comes from the Administration on Community Living Grant's Model Approaches to Statewide Legal Assistance Systems.",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/33/statewide-senior-legal-helpline.html
Probate in Virginia | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/20/probate-virginia.html,"Probate in Virginia
What is Probate?
Probate is a court process to transfer property owned by a person who dies to the persons or creditors who are supposed to receive the property.
Which court handles the Probate process?
Where can I find out more about the Probate process?
The following resources are made accessible through the Virginia Court Clerks’ Association and the Virginia Bar Association.
Where can I find Probate forms?
Visit the Probate Forms page for more information.
Last updated on .
Links",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/20/probate-virginia.html
Cell Phone & Electronic Device Policy | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/30/cell-phone-electronic-device-policy.html,"23 Apr 2025
Guide to Virginia Legal Information Resources (2025)
An updated Guide to Virginia Legal Information Resources has been released…
Continue Reading10 Apr 2025
Access to Justice Listening Tour for Greater Richmond
The Access to Justice Commission of the Supreme Court of Virginia Invites…
Continue Reading",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/30/cell-phone-electronic-device-policy.html
A Guide to Self-Representation in the Court of Appeals of Virginia | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/76/guide-self-representation-court-appeals-virginia.html,"A Guide to Self-Representation in the Court of Appeals of Virginia
The Court of Appeals has issued a Self-Represented Litigant Guide to assist litigants who do not have an attorney to represent them in their appeals. In most civil cases, in particular, litigants who cannot afford an attorney do not have a right to appointed counsel and many represent themselves. The Self-Represented Litigant Guide includes information about each stage of an appeal and contains links to relevant rules and forms.
“This is an important resource and another step forward in the Court’s continuing efforts to ensure access to justice,” said Chief Judge Marla Graff Decker.
This new guide is available on the Court of Appeals’ website at the following URL: https://www.vacourts.gov/courts/cav/home, and hard copies are available in the Clerk’s Office and the Virginia State Law Library. While the guide contains helpful information, it may not be cited as an authority before the Court of Appeals. The Rules of the Supreme Court of Virginia remain the authoritative source of information and rules concerning the appellate process in Virginia.
The Court of Appeals of Virginia was established January 1, 1985. It is an intermediate appellate court created to increase the appellate capacity of the court system and expedite appellate review. The Court of Appeals has authority to hear appeals as a matter of right from most final judgments, orders, or decrees of a circuit court.
Media Contact: Alisa W. Padden, Director of Legislative and Public Relations, Office of the Executive Secretary, Supreme Court of Virginia, (804) 786-6455.
The above text is from the Virginia Court of Appeals March 6, 2025 Press Release.",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/76/guide-self-representation-court-appeals-virginia.html
Find a Form | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/28/find-form.html,"Find a Form
Where can I find court approved forms?
The Virginia Judicial System has a number of forms for each court available on the court's form page. You can also access forms by entering the form number or a keyword in the search box on the court's form page, which is located in the upper right hand corner of each page above the navigation column.
Are there other forms?
Yes, you may find forms through your local court or legal services program. There is no guarantee that forms from sources other than the court will be accepted by the court. However, if they are provided by a reputable source, it is more likely they will be accepted. Ultimately, the judge has the final say of whether a form is accepted.
Forms by Topic
- Change of Name
- Change of Sex
- Circuit Court - Forms for Civil Actions
- Conservator of the Peace
- Custody, Visitation & Child Support
- Driver's License and Driving Privileges
- Freedom of Information Act (FOIA)
- Guardianship & Conservatorship
- Juvenile
- Landlords - Tenants
- Living Will - Advance Directive
- Medical Emergency
- Mental Health (Adult)
- Mental Health (Juvenile)
- Probate
- Small Claims - District Court
- Voting Rights
- Prev
- Next",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/28/find-form.html
Types of Protective Orders | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/21/types-protective-orders.html,"Types of Protective Orders
A Family Abuse Protective Order can be issued when there is an act or threat that results in injury or reasonable fear of injury done by a family or household member. A “family or household member” includes these people:
- Your spouse or your former spouse.
- Your parents, stepparents, children, stepchildren, brothers, sisters, grandparents, and grandchildren.
- If they live in your home, your father-in-law, mother-in-law, brother-in-law, sister-inlaw, son-in-law, or daughter-in-law. However if you and your partner are unmarried, your ""in-laws"" would be covered under the Non-Family Abuse Protective Order.
- The other parent of your child.
- Anyone who lives in your home in a partner relationship.
- Anyone who has lived in your home in the last year in a partner relationship.
A Non-Family Abuse Protective Order can be issued when there is an act or threat that results in injury or reasonable fear of injury done by anyone else. This includes, but is not limited to, victims of dating violence, sexual assault and stalking, no matter if there is any relationship between the victim and the abuser. This also includes the so-called ""in-laws"" of unmarried couples.",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/21/types-protective-orders.html
General Information for Individuals with Disabilities | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/25/general-information-individuals-disabilities.html,"General Information for Individuals with Disabilities
Virginia Judicial System
In accordance with the Americans with Disabilities Act, Virginia’s Judicial System has adopted a policy of non-discrimination in access to its facilities, services, programs, and activities. Individuals with disabilities who need accommodation in order to have access to court facilities or to participate in Judicial System functions are invited to request assistance from court staff. Individuals who need printed material published by the Judicial System in another format or who have general questions about the Judicial System’s non-discrimination policies and procedures may contact the ADA Coordinator, Department of Human Resources, Office of the Executive Secretary, Supreme Court of Virginia, 100 North Ninth Street, Third Floor, Richmond, Virginia 23219, (804) 786-6455. Detailed information on this policy is available on Virginia’s Judicial System Web site, https://www.vacourts.gov/courts/ada/home. Individuals with disabilities who believe they have been discriminated against may file a complaint in accordance with the Judicial System’s ADA Grievance Procedure, which is available from the ADA Coordinator and on Virginia’s Judicial System Web site. Virginia’s Judicial System does not discriminate on the basis of disability in hiring or employment practices.
disAbility Law Center of Virginia
The mission of the disAbility Law Center of Virginia is to advance independence, choice and self-determination; protect legal, human and civil rights; and eliminate abuse, neglect and discrimination of people with disabilities through zealous and uncompromising legal advocacy and representation. They do this through education, training, the promotion of self-advocacy skills for people with disabilities, and through information and referral services. The Center also provides direct advocacy services in particular cases that fall within their Strategic Goals and Focus Areas.",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/25/general-information-individuals-disabilities.html
Page has moved,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/5/,Click here...,/home/alex/va_courts_website/selfhelp.vacourts.gov/node/5/index.html
Find a Lawyer | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/5/find-lawyer.html,"Find a Lawyer
Who is a Lawyer?
A lawyer, also called an attorney, is someone who is licensed to practice law. Only a lawyer licensed to practice law in Virginia can provide you legal advice about a legal issue in Virginia.
How do I find a lawyer?
The Virginia State Bar, the organization that licenses attorneys, offers information for the public, as well as a Lawyer Referral Service, through which you may consult an attorney for a limited time at a reduced fee. The toll-free telephone number is 1-800-552-7977.
Some county bar associations also offer lawyer referral services that can be found through an internet search, your local court or your local law library.
How do I find a free lawyer?
Low-income persons may be eligible for legal assistance in civil matters through their local legal aid office. Visit https://www.valegalaid.org/find-legal-help for more information or you can call 1-866-LEGLAID (1-866-534-5243) to reach your local legal aid office.
The disAbility Law Center of Virginia helps people with disabilities obtain services and treatment for disability-related problems like abuse, neglect, and discrimination. Individuals with problems covered by the Center's Program Goals, may receive advocacy services and/or legal representation. Visit https://www.dlcv.org/get-help or call 804-225-2042 or 800-552-3962 for more information.
In November 2016, the Virginia State Bar Special Committee on Access to Legal Services sponsored a free public information webinar titled “What to Do When You Can’t Afford an Attorney” (there is no charge to access the recording; however, you must register before you can view it).
The Virginia State Bar's Access Committee also offers a guide to Free and Low Cost Legal Resources in Virginia.
In criminal cases, persons charged with criminal offenses that carry jail time may be eligible for a public defender or court appointed lawyer, if they cannot afford a lawyer.
Who else can help me?
Other people may give you information, but ONLY a lawyer licensed in Virginia can give you legal advice, file documents for you, or represent you in court.
Court Staff
Your local court must be neutral and impartial. Court staff cannot give you advice, but they can give you legal information, such as instructions about procedure, and forms. Learn more about what courts can and cannot do.
Mediators
People often find a mediator to be very helpful in resolving their matter, but a mediator is a neutral person, often a non-lawyer, and cannot give you legal advice. Only a lawyer licensed to practice law in Virginia can give you legal advice. It is entirely appropriate to get some legal advice from an attorney while working with a mediator. Visit our Find a Mediator page to learn more.
Notarios
Notarios are not lawyers, cannot give you legal advice, and cannot represent you in court. See the Virginia State Bar for more information about notarios and immigration fraud.
Friends
Friends who are not lawyers cannot give you legal advice. Friends cannot represent you in court. Friends can give you moral support and may be a good source of professional referrals, but they are not allowed to help you in the courtroom.
REMEMBER: Only a lawyer can represent you in court.",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/5/find-lawyer.html
Juvenile and Domestic Relations District Court | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/27/juvenile-and-domestic-relations-district-court.html,"Juvenile and Domestic Relations District Court
About
There is a juvenile and domestic relations district court in each Virginia city and county. In Virginia, a juvenile is any person under 18 years of age. The juvenile and domestic relations district court hears all matters involving juveniles such as criminal or traffic matters. Juvenile delinquency cases are for a minor under the age of 18 who has been accused of committing an offense that would be considered criminal if committed by an adult. Other juvenile offenses may be referred to as status offenses. Status offenses are those acts that are unlawful only because they are committed by a minor.
In addition, this court handles other matters involving the family such as custody, support and visitation. The court also hears family abuse cases, cases where adults have been accused of child abuse or neglect, and criminal cases where the defendant and alleged victim are family or household members. See the Juvenile and Domestic Relations District Courts Informational Pamphlet for more information.
Contact Information
-
Individual Juvenile and Domestic Relations District Courts Homepages
- Map of Virginia's Judicial Circuits and Districts
Forms
Programs
Resources and Reference Materials
- Code of Virginia
- Commonwealth of Virginia Agency Websites
- Comprehensive Services Act for At-Risk Youth and Families (CSA)
- Court-Appointed Special Advocate Program (CASA)
- Department of Juvenile Justice (DJJ)
- Department of Social Services (DSS)
- Indigent Defense Commission
- Locate Certified Court-Appointed Counsel (click the box by ""Juvenile"" to restrict the search)
- Prev
- Next",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/27/juvenile-and-domestic-relations-district-court.html
Family Abuse Protective Order - Information Checklist | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/63/family-abuse-protective-order-information-checklist.html,"Family Abuse Protective Order - Information Checklist
Information to include:
1. Information about you
a. Date of birth
b. Address
c. Phone numbers
d. Motor vehicle description
2. Information about the person you are seeking protection from
a. Date of birth
b. Address
c. Phone numbers
d. Place of employment
e. Work address
f. Work phone number
g. Physical description
h. Social Security number
i. Motor vehicle description and license plate number
j. Places the person goes often
3. Information about each child you have in common with the person you want protection from
a. Date of birth
b. Addresses of where the child has lived for the last five years
c. Current addresses of anyone the child has lived with during the last five years
d. Information about prior custody or visitation hearings
4. Information about your family or household members you want to be protected
a. Race
b. Date of birth
c. Current address
What You Need to Know About Protective Orders
What are Protective Orders?
They are legal documents issued by a judge or magistrate to protect the health and safety of a person who is alleged to be a victim of any act involving violence, force or threat that results in bodily injury or places that person in fear of death, sexual assault or bodily injury.
In Virginia, there are 3 kinds of Protective Orders that can protect you and others in your family or home:
- Emergency Protective Order (expires at the end of the third day following issuance or the next day court is in session, whichever is later)
- Preliminary Protective Order (lasts 15 days or until a full hearing)
- Protective Order (may last up to 2 years)
How will I know when the Emergency Protective Order ends?
You should look on the order for the date and time it expires. If you need protection for a longer period of time, you must ask the court for a Preliminary Protective Order.
Where do I go to request a Preliminary Protective Order?
If the person from whom you want protection is a family or household member or a juvenile, or if you are a juvenile, you should go to the Juvenile and Domestic Relations District Court. If your situation doesn't include any of these people, you should go to the General District Court.
How do I get a Preliminary Protective Order?
You must fill out court forms. If this matter will be in the Juvenile and Domestic Relations District Court, you file the forms with the Court Services Unit. If it will be in the General District Court, you file the forms in the General District Court Clerk’s Office.
You then may go into a courtroom where a judge may ask you questions to decide whether to give you a Preliminary Protective Order.
How much does it cost to file for a Protective Order?
There is no cost.
What should I bring with me?
You should bring the name, address and identifying information of the person from whom you are seeking protection and a full description of the event that led you to seek a protective order.
The address should be a street address where the person can be found and not a P.O. box.
You should also bring your copy of the Emergency Protective Order and information about the warrant or petition alleging an act of violence, force or threat, if either was issued.
How long should I expect to spend at court?
You should allow at least two hours to complete your paperwork and file it with the court.
How long does a Preliminary Protective Order last?
If the judge gives you a Preliminary Protective Order, it will last 15 days or until the full hearing. The full hearing is when both you and the other person get to present evidence before the court. The judge will tell you when the full hearing is, and it will be written on the Preliminary Protective Order.
What if I do not go to the full hearing?
If you do not go to the full hearing, the Preliminary Protective Order ends on the date of the hearing.
What if I believe the other person is not coming to the hearing?
You should go to court on that day anyway and ask the court for a Protective Order.
When does the Protective Order take effect?
A Protective Order is not effective until the person is “personally served.” To be served, a law enforcement officer or court official must give the Protective Order to the person from whom you want protection.
You should give law enforcement information about how to find the person. (Address, phone number, place of work, photograph, etc.)
How will I know if the person against whom the order was issued has been served?
You can call law enforcement and ask if the person has been served.
What if the person against whom the order was issued does not obey the order?
You should tell law enforcement. The person can be arrested and criminal charges filed.
What if the person comes to my house or work place?
You should call law enforcement and tell them you have a Protective Order against the person.
What if I need to change part of the Protective Order?
You must fill out and file forms with the court.
What is a “no contact” provision in a Protective Order?
No contact means the other person cannot contact you directly or indirectly except as authorized by the court.
What if I must sometimes contact the other person?
At the hearing, you should tell the judge there are times when you may need to contact the other person.
If I go to another state, will my Protective Order be valid in that state?
Federal law requires all states to enforce protective orders issued by other states. You should contact the nearest court in that state for more information.
This information is provided as general information only and is not legal advice.
To make a safety plan, call:
Virginia Family Violence and Sexual Assault Hotline
1-800-838-8238 (v/tty)
For additional information on how court works, call:
Virginia Department of Criminal Justice Services, Crime Victim Assistance INFO-LINE
1-888-887-3418
For legal help, call:
Legal Aid Hotline
1-866-LEGLAID (1-866-534-5243)
Virginia Poverty Law Center (Family & Sexual Violence) 1-800-868-8752
Virginia State Bar Lawyer Referral Service 1-800-552-7977
You may also hire an attorney to represent you.",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/63/family-abuse-protective-order-information-checklist.html
